wavelength,absorption cross-section,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nm,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2
,77 K,100 K,110 K,120 K,130 K,140 K,150 K,160 K,170 K,180 K,190 K,200 K,210 K,220 K,230 K,240 K,250 K,260 K,270 K,280 K,290 K,300 K,310 K,320 K,330 K,340 K,350 K,360 K,370 K,380 K,390 K,400 K,410 K,420 K
787.9,-1.05068556794382E-27,-1.72551651968544E-27,-9.61170908870846E-28,-1.33738638637893E-27,-1.22036661152633E-27,-1.60243788422594E-27,-1.22842795399264E-27,-1.35712180172005E-27,-1.33869391768702E-27,-1.61971027813689E-27,-1.44891977410702E-27,-1.19942097463624E-27,-1.50766862533144E-27,-1.07763159666771E-27,-1.63203036854216E-27,-9.6603093495217E-28,-1.41747747772845E-27,-1.30395410247472E-27,-9.23044022687239E-28,-1.47966544330155E-27,-1.36323182634051E-27,-1.17950787408137E-27,-1.14556023314128E-27,-9.81381011283722E-28,-1.17845045420035E-27,-1.2375552488632E-27,-9.42603005948078E-28,-1.07355713972277E-27,-8.43808653229757E-28,-1.3265966830323E-27,-5.77659561706055E-28,-6.41254929273984E-28,-9.94459028111191E-28,-5.68368041025957E-28
788,-1.02003959540974E-27,-1.42905697567903E-27,-1.193892013753E-27,-1.30537567291025E-27,-9.36411046393802E-28,-1.32380595753561E-27,-1.19128956827631E-27,-1.57409896709086E-27,-1.05802973892651E-27,-1.58380077303866E-27,-1.16564669259132E-27,-1.16922535545604E-27,-1.4775586046449E-27,-1.04718717368171E-27,-1.09299619529618E-27,-9.36548593416021E-28,-1.38672643589501E-27,-1.01841123220631E-27,-8.98764297174841E-28,-1.1831268984304E-27,-1.06983986202406E-27,-1.15302827509645E-27,-8.45947478601393E-28,-1.20067713153578E-27,-1.15520553895842E-27,-9.57404428654771E-28,-9.17591082194481E-28,-1.04944986912686E-27,-8.14380568895285E-28,-7.67327038395461E-28,-1.10052709192151E-27,-8.9046032435103E-28,-6.80435678396203E-28,-2.41352843823159E-28
788.1,-6.99411982765338E-28,-1.66681601247703E-27,-1.16496685400919E-27,-1.78856830769589E-27,-1.15416164873434E-27,-1.53597057535117E-27,-1.41224676567593E-27,-1.54246744373562E-27,-1.02378750225885E-27,-1.54789773904622E-27,-1.1313839774935E-27,-8.8671433706932E-28,-1.44745235712429E-27,-1.01674676178675E-27,-1.31362151562478E-27,-1.15726076177127E-27,-1.09747125764967E-27,-1.24933419289506E-27,-1.14618941771508E-27,-1.15643879650481E-27,-1.04476982702571E-27,-1.39502182325712E-27,-1.36035407101536E-27,-6.8060112705194E-28,-1.13196404485955E-27,-9.33118564116887E-28,-1.14503731845574E-27,-1.02534612978221E-27,-7.84958786948376E-28,-1.00923232980874E-27,-7.96286033455611E-28,-8.61919184231223E-28,-9.2257181171884E-28,-5.04789332995741E-28
788.2,-1.24856849180539E-27,-1.90442878193775E-27,-1.13604695342847E-27,-1.49904035684641E-27,-1.37178503402187E-27,-1.50274473615249E-27,-1.11703044938756E-27,-1.51084078232783E-27,-1.23596720908815E-27,-1.51200117783627E-27,-1.5950062597724E-27,-1.10884570457229E-27,-1.67914592526621E-27,-9.86310361881064E-28,-1.28098952465686E-27,-1.37784715166672E-27,-1.32524791375618E-27,-1.48012175649515E-27,-1.12191814185942E-27,-1.12975671268161E-27,-1.28802172221998E-27,-1.10008200443053E-27,-1.60322225205675E-27,-9.0003525802831E-28,-8.55192015431455E-28,-9.08837071435093E-28,-1.1200344105094E-27,-1.25807698864901E-27,-1.01879336896683E-27,-9.8403418157121E-28,-7.67700417612104E-28,-8.33382306700669E-28,-8.86637329996981E-28,-4.73006248189937E-28
788.3,-9.42668200411089E-28,-1.33286549586823E-27,-1.09337277403199E-27,-1.44930905523499E-27,-8.12711875248885E-28,-1.19425740649141E-27,-1.06273271660917E-27,-1.45243549647841E-27,-9.26469580359509E-28,-9.59448039605438E-28,-1.28548682798847E-27,-8.03394972289751E-28,-1.11198448264195E-27,-9.26643835247471E-28,-1.22622429755026E-27,-8.2306043616384E-28,-1.0192537344662E-27,-9.19468432785727E-28,-5.50683768020303E-28,-1.09765837170605E-27,-7.19378264760501E-28,-1.06681747037141E-27,-4.86048144271995E-28,-8.44079431072819E-28,-1.06362303363794E-27,-1.1208763762794E-27,-5.67315656838495E-28,-9.58713611309961E-28,-7.1411749335643E-28,-6.83573096288458E-28,-4.63852635933341E-28,-1.08459677900635E-27,-5.75442232411793E-28,-4.61000627348648E-28
788.4,-9.12038740987052E-28,-1.30352985077047E-27,-8.02956231738057E-28,-1.15979265956969E-27,-1.03034621026319E-27,-1.4063106762873E-27,-1.02561787513643E-27,-9.23721797952037E-28,-1.13853255851112E-27,-1.40623424806202E-27,-1.00236446350682E-27,-7.73214807094614E-28,-1.34368560131806E-27,-8.96215462015968E-28,-1.19360371806607E-27,-1.0436592542927E-27,-1.24690518856867E-27,-1.40821566773117E-27,-7.98121566253519E-28,-1.34067921453526E-27,-9.62640302016185E-28,-1.04035511154694E-27,-1.00047333086741E-27,-8.16978937567598E-28,-2.79789790146422E-28,-1.09660362951666E-27,-7.94775420334511E-28,-9.34620469325451E-28,-6.84714626295012E-28,-6.58382479231849E-28,-4.35276093944099E-28,-7.78642772324079E-28,-5.3951992515454E-28,-4.29225905095859E-28
788.5,-8.53895532310597E-28,-1.78044375785692E-27,-7.4653423521802E-28,-1.35782173822236E-27,-9.69750484266232E-28,-1.10031391246868E-27,-1.21894028638622E-27,-1.36168861357724E-27,-1.07679506808683E-27,-1.10156576551527E-27,-1.18947847452922E-27,-9.67705641024183E-28,-1.02428053335793E-27,-5.92240660933521E-28,-1.1334709664714E-27,-9.86690100306606E-28,-1.18867554990985E-27,-8.37372354827124E-28,-1.01789005418859E-27,-1.01680642462908E-27,-1.17823772589273E-27,-9.86379184922839E-28,-1.21584222985802E-27,-7.6236548537312E-28,-7.36247708926695E-28,-7.89094834280676E-28,-7.4226816212054E-28,-8.83012981145124E-28,-8.90904118940805E-28,-6.05677748922262E-28,-3.79186210417266E-28,-7.22600807951207E-28,-7.5399948052159E-28,-7.48975002644431E-29
788.6,-7.95758052670072E-28,-1.18983692693138E-27,-1.21298922589004E-27,-1.29832940796283E-27,-9.09161833910622E-28,-1.0395926458336E-27,-1.15432094435822E-27,-1.30256512875857E-27,-1.01506483520439E-27,-1.03817882985831E-27,-1.12772445058542E-27,-1.16206783366605E-27,-9.66676881931065E-28,-7.80336598311294E-28,-1.32633817297865E-27,-6.79672452837769E-28,-1.38868567983942E-27,-1.29861374025472E-27,-1.23750888814969E-27,-1.23232302902613E-27,-8.57511711286687E-28,-9.32409168663497E-28,-1.16013986925001E-27,-9.54046800136191E-28,-6.85507046587546E-28,-7.37314554036434E-28,-6.89767012842388E-28,-8.31410624730004E-28,-8.33997585894359E-28,-8.1993514706171E-28,-5.98753370719912E-28,-1.22125373638414E-27,-6.90573071748999E-28,-3.10654847637389E-28
788.7,-1.08228863962963E-27,-1.18803009450338E-27,-9.50248956536017E-28,-1.03634663728447E-27,-1.15419633601372E-27,-1.0339091607596E-27,-8.86790817841586E-28,-1.5468320927616E-27,-1.25453316707146E-27,-1.2711044099461E-27,-1.12100798981225E-27,-6.55179628988323E-28,-1.22590561505622E-27,-7.77436554173084E-28,-1.06825835153967E-27,-1.1777306620199E-27,-1.12727561868308E-27,-7.82815024352983E-28,-1.24077503125226E-27,-9.63496447426902E-28,-8.599883900614E-28,-1.20179289122457E-27,-1.43040038840248E-27,-1.2006376938835E-27,-9.43200787042789E-28,-9.9629375669696E-28,-9.44622201872665E-28,-5.78013301499409E-28,-8.32129927643092E-28,-8.22272114157477E-28,-5.97706728789775E-28,-9.42991094981824E-28,-4.04271667605258E-28,-3.06408958937187E-28
788.8,-1.02415942583026E-27,-1.39815163961126E-27,-8.93844351069125E-28,-9.76865872734523E-28,-1.093618645848E-27,-1.21846701319295E-27,-8.22183264046293E-28,-1.48771834409457E-27,-1.19281425846933E-27,-1.2077304382978E-27,-1.55662153478037E-27,-1.35365151582865E-27,-9.06513479232148E-28,-9.65412882054832E-28,-7.55016567587479E-28,-1.12078176125419E-27,-1.06907116723372E-27,-9.86117604085152E-28,-1.18901283912917E-27,-6.3948978704848E-28,-8.07437579114465E-28,-8.79514642618371E-28,-8.32707263796727E-28,-8.99880269654526E-28,-1.14572998929793E-27,-9.44522228256068E-28,-1.14431509112581E-27,-1.03994105736416E-27,-7.7523601610162E-28,-5.02623521508572E-28,-8.17122754753446E-28,-6.09537872035777E-28,-6.18771098880613E-28,-2.47134691254911E-28
788.9,-7.18475627426678E-28,-1.0937618815687E-27,-8.5124925632825E-28,-6.69832174094988E-28,-7.85487718821437E-28,-9.10202682042485E-28,-7.67972130351925E-28,-9.32697729640188E-28,-1.12957485788038E-27,-8.9680423225141E-28,-1.24732379115742E-27,-7.96498740949515E-28,-8.63158487694068E-28,-4.14024670646575E-28,-9.53469951482146E-28,-1.06607310700205E-27,-7.63315863413335E-28,-6.83776985309985E-28,-1.1609303409823E-27,-6.0761928544842E-28,-7.75498179692881E-28,-8.46315711311545E-28,-8.00543855333281E-28,-8.43889728650368E-28,-5.94177868172866E-28,-6.45196357902733E-28,-5.92083748581117E-28,-4.84098612803023E-28,-2.0768576630142E-28,-4.69333506569155E-28,-5.13493912319968E-28,-8.60644885041244E-28,-3.0780425436252E-28,-2.35162337162703E-28
789,-6.87870965526167E-28,-1.59791418795261E-27,-1.08359038925293E-27,-8.95408050161843E-28,-7.52437276419939E-28,-8.77018572805184E-28,-7.3089265357696E-28,-9.01110003924318E-28,-6.03190660208791E-28,-8.60959513661657E-28,-9.64492501504894E-28,-7.6634178255351E-28,-8.33086236491721E-28,-6.29525318328241E-28,-9.20883638436628E-28,-1.03665293208238E-27,-7.32643429056741E-28,-6.56516588668465E-28,-1.13669289226211E-27,-8.50676273216911E-28,-4.82308749036793E-28,-8.1987923686639E-28,-1.04330670803576E-27,-8.16818776106552E-28,-8.24230204562449E-28,-8.76534516242234E-28,-5.67116935183975E-28,-7.16718657371993E-28,-4.41424695777192E-28,-4.44165499175089E-28,-2.09453922591913E-28,-5.54878767405863E-28,-5.49669305590841E-28,-2.03412726184492E-28
789.1,-6.84770757251929E-28,-1.32945171980328E-27,-5.59636302105487E-28,-8.909612438413E-28,-9.97345334903293E-28,-8.71340002935248E-28,-9.79128332308075E-28,-8.97027467639279E-28,-1.08869824966588E-27,-6.11348130507717E-28,-1.20639363195892E-27,-7.63689012425292E-28,-8.30518084316647E-28,-6.26625384215858E-28,-9.15803358584311E-28,-7.84946553962044E-28,-7.29479182014539E-28,-3.98672031874922E-28,-1.13995999259571E-27,-8.51548719303815E-28,-7.52954822630795E-28,-1.0891124513598E-27,-1.31342131633625E-27,-1.06328563045983E-27,-8.28523270102127E-28,-8.79792720820746E-28,-8.21839967911654E-28,-7.20150581053707E-28,-7.02524291835013E-28,-1.79544816192783E-28,-4.83900177165304E-28,-8.31143982203399E-28,-5.41289976524557E-28,-1.9916762131804E-28
789.2,-6.54174368622048E-28,-1.30014950666318E-27,-7.92132015012125E-28,-1.1164088488437E-27,-9.6430586315468E-28,-1.08330817065806E-27,-6.84251718361357E-28,-1.36202545841118E-27,-1.05451828881692E-27,-8.16789859232674E-28,-1.1721859001907E-27,-7.33539796515198E-28,-8.00453397099214E-28,-5.96229153623143E-28,-1.13608616445566E-27,-1.00533157194967E-27,-9.57052798535158E-28,-6.29511779424539E-28,-1.11573100778484E-27,-8.24926877043157E-28,-7.27940602625854E-28,-1.06268461147736E-27,-1.28527247347477E-27,-7.90191969678486E-28,-8.05319445479707E-28,-1.11100189248544E-27,-7.96882185980065E-28,-9.52638760564088E-28,-4.10213955188792E-28,-6.88147606873466E-28,-4.55359967577297E-28,-8.02649778605476E-28,-5.05416430756821E-28,-1.67426388637112E-28
789.3,-3.48650717406598E-28,-1.26257646626166E-27,-4.88338635252535E-28,-8.09541903319057E-28,-6.56340478080603E-28,-7.75208330320726E-28,-6.3006748336861E-28,-1.05552095135072E-27,-7.45412597217238E-28,-7.4718392431944E-28,-8.63051773864414E-28,-6.8037999779617E-28,-4.95461092521654E-28,-2.90905544290337E-28,-5.75727915900105E-28,-7.0099867121174E-28,-3.93242268606708E-28,-3.27335650734635E-28,-1.08765391417023E-27,-7.92917187346067E-28,-4.2800006134157E-28,-4.93164634865362E-28,-7.11429097498682E-28,-4.88204399589451E-28,-5.07187648095451E-28,-8.11837138151886E-28,-7.49048428365153E-28,-3.97093007081531E-28,-3.68894467546383E-28,-1.21253020286622E-28,-1.51892903086018E-28,-2.21965074326964E-28,-4.72205718442937E-28,-1.55431080337801E-28
789.4,-5.8003273000781E-28,-9.39141858542426E-28,-6.93216478697899E-28,-7.50127778731614E-28,-8.46148040173203E-28,-4.69418913327494E-28,-5.65527244202835E-28,-7.4824539433419E-28,-4.37727043731761E-28,-2.01456610665381E-28,-8.01369684386755E-28,-8.74537281575115E-28,-6.9957112428902E-28,-2.33032987261381E-28,-7.68537788828318E-28,-8.93780198050888E-28,-5.93347262042408E-28,-2.72611776413426E-28,-7.64869966249477E-28,-4.69285512548887E-28,-6.43525050208318E-28,-7.07426116285138E-28,-9.26577647623412E-28,-4.33668788585913E-28,-7.09634069740172E-28,-5.04676888700224E-28,-4.44564401923735E-28,-6.02103893037504E-28,-3.12070362654087E-28,1.98341035321492E-28,-9.58774147616932E-29,-7.20359694505327E-28,-1.31271876151221E-28,-6.85011103927312E-28
789.5,-3.02161109249142E-28,-9.29220938396084E-28,-6.78152434659636E-28,-7.28165413454242E-28,-8.16025684169649E-28,-4.3411510911958E-28,-2.81189633320567E-28,-7.17617345443483E-28,-4.02309010368336E-28,-4.00780884740651E-28,-5.19889325570251E-28,-3.45328912008782E-28,-6.83737303605684E-28,-2.01138584328464E-28,-7.41415283420771E-28,-6.17103505149316E-28,-3.15426544538618E-28,-5.13848030782057E-28,-1.0353692046204E-27,-1.95394115210772E-28,-3.71238421827291E-28,-4.33723585279704E-28,-6.51159789739953E-28,-4.05367392835131E-28,-4.39152881350765E-28,-7.43920862769958E-28,-1.72332524059839E-28,-3.30762005319778E-28,-2.98261461880293E-28,-6.29854242852739E-29,-3.70564676508748E-28,1.09773988473258E-28,-1.25717124913507E-28,-4.05994797072946E-28
789.6,1.78732170221927E-29,-6.33279072176536E-28,-6.4930627474112E-28,-9.53356947271769E-28,-5.32819870464576E-28,-4.00962350243816E-28,-5.01814365901604E-28,-9.3415189744401E-28,-6.14056656722338E-28,-6.06003204774867E-28,-7.34184840392115E-28,-8.18627762754056E-28,-6.53687754448081E-28,7.50189617200254E-29,-7.08863284793464E-28,-8.37250426627451E-28,-5.4289105364433E-28,-4.86618980189802E-28,-7.40233043988559E-28,-4.38333923349724E-28,-3.46244524401835E-28,-6.75326444587641E-28,-6.23035794593985E-28,-6.24230934144498E-28,-6.689554230106E-28,-4.6439134393845E-28,-1.47392814450867E-28,-5.63125552434636E-28,-2.6893437015536E-28,2.28966441746612E-28,-3.42042655310771E-28,-4.16113551548438E-28,-8.98679980714986E-29,-7.99631383860976E-29
789.7,-5.02814983009646E-28,-8.43185730031028E-28,-5.92996946845963E-28,-6.36866432119553E-28,-4.72339405044173E-28,-5.85361488485644E-28,-1.7963899141606E-28,-8.75129855763845E-28,-5.52436616038476E-28,-7.83641074800147E-28,-6.72533708328568E-28,-5.09380028422275E-28,-5.96173548715393E-28,-1.12913891194057E-28,-3.9612570208643E-28,-5.30875665484554E-28,-4.84805299878433E-28,-4.31926714214717E-28,-6.88556788225629E-28,-6.53658133055351E-28,-5.61649224218986E-28,-3.53438341585922E-28,-5.67449571198128E-28,-5.69726045286738E-28,-6.18300300046677E-28,-4.12707074162947E-28,-5.98957034981042E-28,-5.11609951658775E-28,-2.12145158209915E-28,2.81576483837486E-28,-2.86056740329183E-28,-3.60172274476995E-28,-3.03982193696857E-28,-3.15081619889215E-28
789.8,-1.55498747968057E-28,-7.86441776724161E-28,-7.97625801812978E-28,-5.77493005973319E-28,-4.11866025225429E-28,-5.24752338386977E-28,-3.72808693039984E-28,-1.06407752506702E-27,-7.3660125235549E-28,-2.38447787002589E-28,-6.10889180404157E-28,-7.03436655724504E-28,-5.38664722214742E-28,-5.50749539063234E-29,-3.36118300841729E-28,-7.23568199397775E-28,-6.84678261819153E-28,-3.77241268813742E-28,-6.36886360821343E-28,-6.06837810280963E-29,-7.76909307802705E-28,-5.67582993690955E-28,-2.41101813101591E-28,-5.15227681485402E-28,-3.1465754798378E-28,-6.16338089144004E-28,-2.94642569539729E-28,-2.03685238558709E-28,-1.55363862295255E-28,6.73746663500297E-29,-5.05088127690336E-28,-3.04236865743338E-28,-5.1794180670841E-28,-2.55898694301766E-28
789.9,-4.69144476748696E-28,-1.078610614808E-27,-5.62799450558176E-28,-6.00527523838636E-28,-4.33800286571164E-28,-5.46550566303867E-28,-6.48246453993491E-28,-8.39505742419845E-28,-5.11618896303746E-28,-4.98624900477492E-28,-8.80004828752787E-28,-4.76600413734731E-28,-5.6356183004167E-28,-3.25292219443637E-28,-6.11241636647068E-28,-7.49139377813883E-28,-4.51062767919242E-28,-4.04963199232407E-28,-9.38546428931367E-28,-3.58576990895778E-28,-8.06865956094304E-28,-5.9612069472771E-28,-5.38701103629373E-28,-5.43136397927609E-28,-3.46413024675173E-28,-6.4706632514951E-28,-3.24651716999516E-28,-4.90994704688462E-28,-4.43657556932149E-28,-2.29082971052462E-28,-8.06366739345462E-28,-5.36066031480499E-29,-2.59782933112503E-28,-2.79122111273809E-28
790,-4.11112775160987E-28,-7.55366990200409E-28,-1.02822501826654E-27,-7.98273803764032E-28,-3.73336306557892E-28,-4.85950289664471E-28,-5.83757604102302E-28,-7.80498343408299E-28,-6.95793298827984E-28,-1.94348606641898E-28,-5.7001572095513E-28,-6.70663205524596E-28,-5.06058989206027E-28,-2.18097162833387E-29,-5.51244097760132E-28,-6.92313053532772E-28,-3.93000663458948E-28,-3.50286622629527E-28,-1.15765222768103E-27,-5.73919311017798E-28,-4.86713286135963E-28,-2.74245561668657E-28,-4.83133532290227E-28,-4.88646311713931E-28,-8.01618532956825E-28,-5.95395208444172E-28,-2.72261649040952E-28,-6.95765335913416E-28,-3.86887321614612E-28,-1.76484256960144E-28,-4.75542790893957E-28,-2.74779435716059E-28,-1.96489807459293E-28,-8.08012715215657E-28
790.1,-1.0595674743037E-28,-4.51505541128096E-28,-7.24808330329589E-28,-4.91787712136279E-28,-3.15937651651042E-28,-1.78226775928789E-28,-2.72146198480989E-28,-7.22330595347767E-28,-3.87067502504267E-28,-3.6591209980181E-28,-2.61256174324234E-28,-3.65951958623746E-28,-4.62794429737501E-28,3.74971703547203E-29,-2.44123816335929E-28,-3.8836449402647E-28,-3.4576721629326E-28,-4.84868061970673E-29,-5.88095108306835E-28,-5.41986182723706E-28,-1.87147896794182E-28,-5.09135080359635E-28,-4.51058458893696E-28,-1.87032689977186E-28,2.00167329580276E-30,-2.96600005963248E-28,2.79303275376709E-28,-1.40859827219338E-28,-8.29949428091735E-29,1.23239151391811E-28,-4.4729829843306E-28,2.82732014616482E-29,-4.40438974868396E-28,-5.01712318796847E-28
790.2,-6.53428341993678E-28,-6.88751654874804E-28,-6.9599383775103E-28,-7.16874645161939E-28,-2.82953111640787E-28,-3.89993933503082E-28,-2.35137625137808E-28,-6.90801406879029E-28,-3.52944303475834E-28,-3.30145346351684E-28,-4.75451576518356E-28,-8.38739932088426E-28,-4.3276761289669E-28,6.78531417661763E-29,-4.64194366932948E-28,-3.59019086962183E-28,-3.15189329500789E-28,2.36519800973627E-28,-8.3467782840323E-28,-2.46193374719578E-28,-4.29895175338194E-28,-4.82750461554108E-28,-1.52357021692588E-28,-1.60020920044931E-28,-2.27821457275626E-28,-2.7240610483801E-28,-4.51535125108152E-28,-6.29243104640845E-28,-3.1622684585195E-28,4.15018257298977E-28,-4.18803587554327E-28,-2.20214728022219E-28,-4.0462652414399E-28,-4.70013036655578E-28
790.3,-3.21004546397007E-28,-6.2397921931739E-28,-6.25955991003851E-28,-6.39955163494419E-28,-4.48081860737373E-28,-5.5004830985939E-29,-4.10900179035098E-28,-6.05237712839103E-28,-2.62603841517699E-28,-2.33295325729768E-28,1.08927012210014E-28,-2.5537786980747E-28,-1.00871611353741E-28,4.00078058681249E-28,-1.29809486064615E-28,-2.78069424516861E-29,-2.40555294357109E-28,5.0107487518244E-29,-5.0862246965792E-28,8.2235051144448E-29,-1.03063899688868E-28,-4.22207858810907E-28,1.77596419919672E-28,-7.69185200328461E-29,-4.08362944133327E-28,-4.56550037824988E-28,-1.24754095822646E-28,-4.72071126505505E-29,2.7744997209572E-28,4.75353780160165E-28,-3.63132854358517E-28,-1.66672245640663E-28,-6.6947215309252E-29,1.57497183590622E-28
790.4,-3.17892930052517E-28,-6.22162315279947E-28,-6.24587117403636E-28,-6.35518451032625E-28,-1.92618920594981E-28,-4.93289977591178E-29,-1.44089255628689E-28,-3.53319765372158E-28,-5.01449849027229E-28,-2.24976644584807E-28,-1.32713483240061E-28,-1.19432572388338E-30,-9.82874333207932E-29,1.57468130147746E-28,-3.77192021767767E-28,-2.75307507603488E-28,2.03806949963839E-29,4.98596332577795E-29,-5.1187938277626E-28,8.13494037016717E-29,-3.73105288979943E-28,-4.23266948512883E-28,-9.23791426325545E-29,1.68425726784714E-28,9.29452054627847E-29,-2.04765405029768E-28,-1.27285623056289E-28,-3.0675692846447E-28,2.79291389412704E-28,4.73033883021866E-28,-3.62082308955419E-28,-1.65664420689698E-28,-5.85820573268668E-29,-1.32189153036709E-28
790.5,2.90098131435882E-29,-8.31686591266303E-28,-5.68353418294959E-28,-3.19386368804446E-28,-3.82140287785395E-28,-4.78186088783645E-28,-3.36912634274273E-28,-5.42203767093482E-28,-6.85304318880886E-28,7.89888356942158E-29,-3.1935882879866E-28,-4.46558890564234E-28,-5.63130900045397E-28,-3.0148606675284E-29,1.8778530925096E-28,-2.18545766469192E-28,7.83699623101565E-29,-1.53052134756633E-28,-4.60270428182293E-28,-1.33903495162852E-28,-5.88130708418264E-28,-1.01749591176658E-28,-3.68760707012399E-29,-2.29196736082314E-29,-3.62041071678398E-28,-4.08184174994859E-28,-7.49515673038442E-29,-2.55303064807954E-28,-1.88900172292594E-28,2.59073858091061E-28,-5.80699506539738E-28,-1.09790769134465E-28,-2.72292283310286E-28,-3.66827406073009E-28
790.6,-2.43862893868592E-28,4.38400901037181E-30,-2.65296816803333E-28,-2.70094039258293E-28,-7.49145152255409E-29,7.38132931926739E-29,-2.56645051191872E-29,-2.36430884831737E-28,-1.31544954440738E-28,-9.24513574150764E-29,-1.09580547892839E-29,1.09181788618261E-28,2.2190259899549E-30,2.91857937027588E-29,-1.04985868974036E-29,8.50379191588836E-29,1.25370583874986E-28,6.63585408984328E-28,-1.61837528643574E-28,1.66897066004047E-28,-2.88924436710837E-28,-6.88297073510858E-29,2.65448962671301E-28,3.26855512997305E-29,-6.46220459815567E-29,-1.09744585596577E-28,4.75989273438951E-28,4.29754397995195E-29,3.77002591130875E-28,2.92088004492445E-28,-3.42648369726852E-30,1.92906786095854E-28,-2.39018728665621E-28,-6.08816898439322E-29
790.7,-4.87591915061972E-28,-5.06996550008405E-28,-5.10771984956937E-28,-2.55671869231242E-28,-3.16220731997843E-28,-4.11990515804917E-28,-2.62948785240814E-28,-4.79189376107347E-28,-6.1710909844305E-28,-3.30980402568171E-28,-2.51088788238855E-28,-1.34990415758518E-28,-2.42036365761673E-28,3.0527044009314E-29,1.80787996443378E-31,-1.59911122949392E-28,-1.18354236332816E-28,1.58824870677021E-28,-6.82550105613996E-28,-8.08349021589107E-29,-5.38249740296765E-28,-3.16729971110001E-28,-2.51219048047507E-28,-2.14590619665062E-28,1.89847611035764E-28,-1.04801308528459E-28,-2.7681659360522E-28,-2.07276086201298E-28,-1.30378899791737E-28,4.29285780306351E-29,-2.49217798705358E-28,-3.29542554535471E-28,-2.00722471614765E-28,-5.970446961437E-28
790.8,-1.27964994824903E-28,-4.14871615362553E-28,-4.13393436723958E-28,1.05273518009804E-28,-2.03965106600058E-28,-2.94313276256955E-28,-1.539885996904E-28,-3.66296731883376E-28,-2.53923172386691E-28,3.38441292936007E-29,-3.839207218679E-28,-2.78438189272796E-28,-1.44010499015177E-28,1.44686984232991E-28,-1.43012048527105E-28,-5.0773596608873E-29,-1.63956477843807E-29,5.15087973708109E-28,-3.29292083113843E-28,5.7087011565359E-30,-1.84220042922932E-28,-4.96242611628154E-28,-1.64378953276907E-28,-1.04034422520064E-28,3.65128237505583E-29,-2.61468861720147E-28,7.71656754543911E-29,-1.10169841813729E-28,-3.42614749676815E-29,6.63482155160756E-28,-1.66186875362625E-28,-2.48474747821656E-28,1.64150097238916E-28,5.73042543377197E-29
790.9,-4.13428446148932E-28,-4.13056645659625E-28,-4.12031949930183E-28,-1.47130835656096E-28,-1.98435108514218E-28,-2.88644610589408E-28,-1.44437505756157E-28,-3.62217776130524E-28,-4.92524486134083E-28,-1.9838953357823E-28,-3.7721427657664E-28,2.26860841649281E-28,-1.41426253364782E-28,-9.75431230289294E-29,-1.3795057427387E-28,-4.88879005552144E-29,-1.32890356390518E-29,5.14832973632138E-28,-3.3255116844332E-28,-2.64113938087356E-28,-1.86708302267277E-28,-2.29895712708116E-28,1.06554234842805E-28,-1.04473249638813E-28,3.22422869887582E-29,-9.82428957719354E-30,7.46305516778136E-29,1.42417542141205E-28,-3.24326940207516E-29,1.28598606020243E-28,-1.65140080469357E-28,-2.47469302236244E-28,-1.04273980501895E-28,-2.32019933748132E-28
